,price,year,origin,firstCirculationDate,technicalControl,firstHand,mileage,energy,gearbox,externalColor,doors,seats,length,trunkVolumeRange,consumption,co2
1125,34030,2023,Importé,05/08/2023,Non requis,Non,11264,Hybride essence électrique,Automatique,noir,5.0,,,,,
1126,30490,2022,France,05/03/2022,Non requis,Non,53621,Essence,Automatique,argent,5.0,5.0,4.23,Moyen Coffre,6.5,147.0
1127,23920,2022,France,21/12/2022,Non requis,Oui,42416,Essence,Automatique,ROUGE CLAIR,5.0,5.0,4.05,Grand coffre,5.4,124.0
1128,44770,2018,France,09/12/2018,Requis,Oui,140712,Diesel,Automatique,rouge,5.0,5.0,4.73,Moyen Coffre,6.2,169.0
1129,89660,2018,Importé,02/05/2018,Requis,Non,111510,Essence,Automatique,blanc,5.0,5.0,4.97,Grand coffre,7.4,223.0
1130,77470,2023,Importé,03/09/2023,Non requis,Oui,123,Diesel,Automatique,noir metal,5.0,5.0,4.5,Moyen Coffre,6.2,166.0
1131,21580,2022,France,14/08/2022,Non requis,Non,30776,Essence,Automatique,NOIR,5.0,5.0,4.0,Grand coffre,6.0,135.0
1132,20130,2022,France,27/07/2022,Non requis,Non,33430,Bicarburation essence GPL,Manuelle,gris,5.0,5.0,4.23,Moyen Coffre,7.7,120.0
1133,17560,2022,France,08/01/2023,Non requis,Oui,86176,Diesel,Automatique,gris,5.0,5.0,4.63,Grand coffre,4.6,123.0
1134,46180,2023,France,30/11/2023,Non requis,Non,21048,Diesel,Automatique,Bleu,5.0,5.0,4.76,Moyen Coffre,5.2,142.0
1135,21770,2008,France,11/01/2009,Requis,Non,168190,Essence,Automatique,noir metal,5.0,5.0,4.78,,11.2,361.0
1136,35850,2019,France,15/02/2019,Requis,Non,175950,Diesel,Automatique,Blanc,5.0,5.0,4.94,Grand coffre,4.7,138.0
1137,11880,2014,France,26/02/2014,Requis,Non,218571,Diesel,Manuelle,blanc nacre,4.0,2.0,4.38,,4.7,133.0
1138,27570,2022,Importé,16/02/2022,Non requis,Non,22695,Essence,Automatique,gris,5.0,,,,,147.0
1139,16220,2019,France,16/09/2019,Requis,Oui,89934,Diesel,Manuelle,BLANC BANQUISE,4.0,3.0,4.38,,3.8,112.0
1140,19660,2018,France,17/04/2018,Requis,Non,73515,Essence,Automatique,bleu,5.0,5.0,4.21,Moyen Coffre,4.8,123.0
1141,18680,2019,France,01/01/2020,Non requis,Oui,84357,Essence,Manuelle,blanc metal,5.0,5.0,4.26,Petit coffre,5.0,141.0
1142,19590,2004,France,10/11/2004,Requis,Non,11,Essence,Manuelle,blanc,5.0,5.0,3.81,Moyen Coffre,5.9,
1143,111190,1999,France,11/07/1999,Requis,Non,178080,Essence,Manuelle,gris,2.0,,4.25,,9.1,301.0
1144,24980,2024,France,15/10/2024,Non requis,Non,14518,Essence,Manuelle,REFLET D\'ARGENT METALLISE,4.0,5.0,4.07,Grand coffre,5.2,118.0
1145,31880,2017,France,04/02/2017,Requis,Oui,65053,Diesel,Manuelle,BLANC GLACIER,3.0,9.0,5.0,,5.1,145.0
1146,18300,2020,France,12/10/2020,Non requis,Oui,16528,Essence,Automatique,beige metal,5.0,5.0,4.0,Grand coffre,,114.0
1147,27860,2024,France,14/01/2025,Non requis,Oui,1,Essence,Manuelle,platine,5.0,5.0,4.5,Moyen Coffre,6.1,141.0
1148,39590,2024,France,29/12/2024,Non requis,Non,62,Essence,Automatique,rouge,4.0,5.0,4.26,Petit coffre,5.6,129.0
1149,18130,2019,France,24/07/2019,Requis,Non,116585,Diesel,Manuelle,noir,5.0,5.0,4.14,Petit coffre,3.8,109.0
1150,163390,2020,France,20/02/2020,Non requis,Non,21255,Essence,Automatique,Noir,2.0,2.0,4.43,Petit coffre,13.1,291.0
1151,44380,2020,France,25/07/2020,Non requis,Oui,198690,Diesel,Automatique,noir,5.0,5.0,4.66,Moyen Coffre,6.6,166.0
1152,28300,2021,France,05/09/2021,Non requis,Oui,31578,Essence,Automatique,P. Opaque Blanc Banquise,5.0,5.0,4.3,Moyen Coffre,5.9,139.0
1153,20400,2019,Importé,23/03/2019,Requis,Non,133301,Diesel,Manuelle,noir,5.0,7.0,4.64,Grand coffre,4.2,115.0
1154,24760,2020,Importé,13/05/2020,Non requis,Non,76605,Essence,Manuelle,gris,5.0,,,,,107.0
1155,20680,2020,France,04/01/2021,Non requis,Oui,46000,Essence,Manuelle,gris foncé metal,5.0,5.0,4.48,Moyen Coffre,5.2,118.0
1156,40230,2023,Importé,23/05/2023,Non requis,Non,18,Essence,Automatique,rouge,,,,,,133.0
1157,23710,2020,France,10/05/2020,Non requis,Non,54000,Essence,Manuelle,gris,5.0,5.0,4.31,Grand coffre,5.5,119.0
1158,19190,2019,France,04/04/2019,Requis,Non,80117,Diesel,Automatique,blanc metal,5.0,5.0,4.48,Moyen Coffre,4.0,112.0
1159,43030,2023,France,03/12/2023,Non requis,Non,12,Essence,Automatique,rouge,5.0,5.0,4.64,Grand coffre,5.7,129.0
1160,25600,2022,France,01/11/2022,Non requis,Non,66997,Essence,Manuelle,gris foncé,5.0,2.0,4.69,Grand coffre,,119.0
1161,27870,2019,France,23/11/2019,Non requis,Non,52438,Essence,Automatique,gris,3.0,5.0,4.33,Moyen Coffre,4.6,122.0
1162,154360,2022,France,24/07/2022,Non requis,Non,71250,Essence,Automatique,bleu,5.0,7.0,5.15,Grand coffre,12.3,280.0
1163,48900,2017,Importé,30/08/2017,Requis,Non,154926,Diesel,Automatique,gris metal,5.0,6.0,5.14,Grand coffre,6.6,177.0
1164,31000,2023,France,28/06/2023,Non requis,Oui,26709,Diesel,Automatique,Teinte M. Bleu Avatar,5.0,5.0,4.64,Grand coffre,4.5,121.0
1165,17530,2016,France,17/12/2016,Requis,Non,93275,Diesel,Manuelle,gris verni,5.0,5.0,4.34,Moyen Coffre,3.4,99.0
1166,17910,2020,France,21/07/2020,Non requis,Non,88498,Essence,Manuelle,noir metal,5.0,5.0,4.37,Grand coffre,5.4,125.0
1167,34360,2021,France,24/10/2021,Non requis,Non,33075,Hybride essence électrique,Automatique,blanc,5.0,5.0,4.29,Grand coffre,,
1168,34360,2021,France,24/10/2021,Non requis,Non,33075,Hybride essence électrique,Automatique,blanc,5.0,5.0,4.29,Grand coffre,,
1169,23540,2021,France,23/03/2021,Non requis,Non,40563,Essence,Automatique,gris,5.0,5.0,4.0,Grand coffre,6.0,137.0
1170,79060,2020,Importé,26/08/2020,Non requis,Oui,70800,Essence,Automatique,bleu verni,5.0,5.0,4.7,Moyen Coffre,8.1,185.0
1171,30490,2024,Importé,01/06/2024,Non requis,Non,11,Hybride essence électrique,Automatique,blanc,5.0,,,,,
1172,14980,2020,France,28/02/2020,Non requis,Oui,88314,Diesel,Manuelle,blanc,5.0,5.0,4.0,Grand coffre,3.8,86.0
1173,9660,2017,France,15/02/2017,Requis,Non,218917,Diesel,Manuelle,gris clair,5.0,5.0,4.33,Grand coffre,3.1,86.0
1174,30490,2023,Importé,08/08/2023,Non requis,Non,11,Essence,Automatique,blanc,,,,,,
1175,28130,2021,France,02/04/2021,Non requis,Oui,45445,Essence,Automatique,NOIRE,5.0,5.0,4.27,Moyen Coffre,6.1,151.0
1176,25660,2023,France,10/09/2023,Non requis,Oui,14408,Essence,Automatique,noir,5.0,5.0,4.05,Moyen Coffre,5.4,123.0
1177,32480,2018,France,29/10/2018,Requis,Non,216250,Diesel,Automatique,gris foncé,5.0,5.0,4.94,Grand coffre,5.1,139.0
1178,21120,2022,France,24/04/2022,Non requis,Oui,85821,Diesel,Automatique,gris,5.0,5.0,4.45,Moyen Coffre,5.2,135.0
1179,46680,2020,France,19/02/2020,Non requis,Oui,107100,Hybride essence électrique,Automatique,Blanc,5.0,5.0,4.69,Moyen Coffre,,
1180,31580,2023,Importé,18/05/2023,Non requis,Non,12,Hybride essence électrique,Manuelle,gris,5.0,,,,,
1181,14610,2017,France,30/09/2017,Requis,Non,100244,Essence,Manuelle,gris foncé,5.0,5.0,3.97,Grand coffre,3.7,99.0
1182,31250,2024,France,23/11/2024,Non requis,Non,3180,Electrique,Automatique,noir,2.0,4.0,3.63,Moyen Coffre,,
1183,36810,2024,Importé,23/02/2024,Non requis,Non,11,Hybride essence électrique,Automatique,noir,5.0,,,,,
1184,36810,2024,Importé,23/02/2024,Non requis,Non,11,Hybride essence électrique,Automatique,noir,5.0,,,,,
1185,39520,2024,Importé,28/04/2024,Non requis,Non,11,Diesel,Automatique,gris,5.0,,,,,159.0
1186,37740,2022,France,25/08/2022,Non requis,Non,30536,Hybride essence électrique,Automatique,blanc,5.0,5.0,4.69,,,
1187,48180,2015,Importé,23/09/2015,Requis,Non,152950,Essence,Automatique,bleu verni,5.0,5.0,4.72,Moyen Coffre,8.5,249.0
1188,23240,2021,France,22/11/2021,Non requis,Oui,47722,Essence,Automatique,gris metal,5.0,5.0,4.21,Moyen Coffre,6.1,143.0
1189,90730,2022,France,24/07/2022,Non requis,Non,66969,Hybride essence électrique,Automatique,gris foncé metal,5.0,5.0,4.8,Moyen Coffre,,
